model_name,threshold,single_evaluation_metric,train_distribution,test_distribution,train_win_rate,test_win_rate
V30,"[0, 0.85, 1, 1]",2.9463102569331503,"[97.33671528218136, 2.6632847178186427, 0]","[97.46835443037975, 2.5316455696202533, 0]","[69.64169381107493, 83.33333333333334, 0]","[70.3896103896104, 100.0, 0]"
V30,"[0, 0.4, 0.65, 1]",2.288117866657846,"[94.61001902346227, 1.014584654407102, 4.375396322130628]","[94.68354430379748, 0.5063291139240507, 4.810126582278481]","[69.50402144772117, 56.25, 84.05797101449275]","[70.85561497326202, 50.0, 78.94736842105263]"
V30,"[0, 0.65, 0.9, 1]",4.428968117375337,"[95.62460367786937, 3.9949270767279645, 0.3804692454026633]","[95.18987341772151, 4.30379746835443, 0.5063291139240507]","[69.36339522546419, 84.12698412698413, 83.33333333333334]","[70.74468085106383, 76.47058823529412, 100.0]"
V30,"[0, 0.45, 0.7, 1]",3.0590554276062014,"[94.73684210526315, 1.4584654407102093, 3.804692454026633]","[95.18987341772151, 0.5063291139240507, 4.30379746835443]","[69.47791164658635, 60.86956521739131, 86.66666666666667]","[70.74468085106383, 50.0, 82.35294117647058]"
V30,"[0, 0.7, 0.95, 1]",1.333336700199579,"[96.19530754597336, 3.551046290424857, 0.2536461636017755]","[95.69620253164557, 3.79746835443038, 0.5063291139240507]","[69.34739617666446, 85.71428571428571, 100.0]","[70.63492063492063, 80.0, 100.0]"
V31,"[0, 0.4, 0.45, 1]",7.652248583865727,"[8.053265694356373, 1.14140773620799, 90.80532656943564]","[5.063291139240507, 1.2658227848101267, 93.67088607594937]","[74.80314960629921, 61.111111111111114, 69.6927374301676]","[75.0, 100.0, 70.54054054054055]"
V31,"[0, 0.45, 0.5, 1]",2.751933760263756,"[9.194673430564363, 1.3950538998097652, 89.41027266962587]","[6.329113924050633, 1.0126582278481013, 92.65822784810128]","[73.10344827586206, 72.72727272727273, 69.64539007092199]","[80.0, 75.0, 70.49180327868852]"
V31,"[0, 0.5, 0.55, 1]",14.470125609686123,"[10.589727330374128, 0.8877615726062142, 88.52251109701966]","[7.341772151898734, 0, 92.65822784810128]","[73.05389221556887, 71.42857142857143, 69.62750716332378]","[79.3103448275862, 0, 70.49180327868852]"
V31,"[0, 0.55, 0.6, 1]",6.764238578411516,"[11.477488902980342, 1.077996195307546, 87.44451490171211]","[7.341772151898734, 1.2658227848101267, 91.39240506329114]","[72.92817679558011, 64.70588235294117, 69.6881798404641]","[79.3103448275862, 40.0, 70.91412742382272]"
V31,"[0, 0.6, 0.65, 1]",5.714939033095361,"[12.555485098287889, 1.3950538998097652, 86.04946100190234]","[8.60759493670886, 1.5189873417721518, 89.87341772151899]","[72.22222222222221, 59.09090909090909, 69.85998526160648]","[73.52941176470588, 83.33333333333334, 70.70422535211267]"
V31,"[0, 0.65, 0.7, 1]",2.381420773006073,"[13.950538998097652, 1.2048192771084338, 84.84464172479392]","[10.126582278481013, 1.0126582278481013, 88.86075949367088]","[70.9090909090909, 73.68421052631578, 69.80568011958147]","[75.0, 75.0, 70.65527065527066]"
V31,"[0, 0.7, 0.75, 1]",4.292346621840115,"[15.155358275206087, 1.5218769816106532, 83.32276474318327]","[11.139240506329113, 2.5316455696202533, 86.32911392405063]","[71.1297071129707, 66.66666666666666, 69.86301369863014]","[75.0, 80.0, 70.38123167155426]"
V31,"[0, 0.75, 0.8, 1]",5.722182675335654,"[16.67723525681674, 1.6487000634115407, 81.67406467977172]","[13.670886075949367, 1.7721518987341773, 84.55696202531645]","[70.72243346007605, 76.92307692307693, 69.72049689440993]","[75.92592592592592, 100.0, 69.76047904191617]"
V31,"[0, 0.8, 0.85, 1]",5.367754448753521,"[18.325935320228282, 2.9169308814204187, 78.7571337983513]","[15.443037974683543, 1.5189873417721518, 83.0379746835443]","[71.280276816609, 67.3913043478261, 69.80676328502415]","[78.68852459016394, 83.33333333333334, 69.51219512195121]"
V31,"[0, 0.85, 0.9, 1]",4.086026223799051,"[21.2428662016487, 59.16296766011414, 19.59416613823716]","[16.962025316455694, 59.74683544303797, 23.29113924050633]","[70.74626865671641, 68.27438370846731, 74.4336569579288]","[79.1044776119403, 69.91525423728814, 68.47826086956522]"
V31,"[0, 0.45, 0.5, 1]",2.751933760263756,"[9.194673430564363, 1.3950538998097652, 89.41027266962587]","[6.329113924050633, 1.0126582278481013, 92.65822784810128]","[73.10344827586206, 72.72727272727273, 69.64539007092199]","[80.0, 75.0, 70.49180327868852]"
V31,"[0, 0.5, 0.55, 1]",14.470125609686123,"[10.589727330374128, 0.8877615726062142, 88.52251109701966]","[7.341772151898734, 0, 92.65822784810128]","[73.05389221556887, 71.42857142857143, 69.62750716332378]","[79.3103448275862, 0, 70.49180327868852]"
V31,"[0, 0.55, 0.6, 1]",6.764238578411516,"[11.477488902980342, 1.077996195307546, 87.44451490171211]","[7.341772151898734, 1.2658227848101267, 91.39240506329114]","[72.92817679558011, 64.70588235294117, 69.6881798404641]","[79.3103448275862, 40.0, 70.91412742382272]"
V31,"[0, 0.6, 0.65, 1]",5.714939033095361,"[12.555485098287889, 1.3950538998097652, 86.04946100190234]","[8.60759493670886, 1.5189873417721518, 89.87341772151899]","[72.22222222222221, 59.09090909090909, 69.85998526160648]","[73.52941176470588, 83.33333333333334, 70.70422535211267]"
V31,"[0, 0.65, 0.7, 1]",2.381420773006073,"[13.950538998097652, 1.2048192771084338, 84.84464172479392]","[10.126582278481013, 1.0126582278481013, 88.86075949367088]","[70.9090909090909, 73.68421052631578, 69.80568011958147]","[75.0, 75.0, 70.65527065527066]"
V31,"[0, 0.7, 0.75, 1]",4.292346621840115,"[15.155358275206087, 1.5218769816106532, 83.32276474318327]","[11.139240506329113, 2.5316455696202533, 86.32911392405063]","[71.1297071129707, 66.66666666666666, 69.86301369863014]","[75.0, 80.0, 70.38123167155426]"
V31,"[0, 0.75, 0.8, 1]",5.722182675335654,"[16.67723525681674, 1.6487000634115407, 81.67406467977172]","[13.670886075949367, 1.7721518987341773, 84.55696202531645]","[70.72243346007605, 76.92307692307693, 69.72049689440993]","[75.92592592592592, 100.0, 69.76047904191617]"
V31,"[0, 0.8, 0.85, 1]",5.367754448753521,"[18.325935320228282, 2.9169308814204187, 78.7571337983513]","[15.443037974683543, 1.5189873417721518, 83.0379746835443]","[71.280276816609, 67.3913043478261, 69.80676328502415]","[78.68852459016394, 83.33333333333334, 69.51219512195121]"
V31,"[0, 0.85, 0.9, 1]",4.086026223799051,"[21.2428662016487, 59.16296766011414, 19.59416613823716]","[16.962025316455694, 59.74683544303797, 23.29113924050633]","[70.74626865671641, 68.27438370846731, 74.4336569579288]","[79.1044776119403, 69.91525423728814, 68.47826086956522]"
V31,"[0, 0.4, 0.5, 1]",4.821343807884501,"[8.053265694356373, 2.5364616360177554, 89.41027266962587]","[5.063291139240507, 2.278481012658228, 92.65822784810128]","[74.80314960629921, 67.5, 69.64539007092199]","[75.0, 88.88888888888889, 70.49180327868852]"
V31,"[0, 0.5, 0.6, 1]",7.1866860004008295,"[10.589727330374128, 1.9657577679137603, 87.44451490171211]","[7.341772151898734, 1.2658227848101267, 91.39240506329114]","[73.05389221556887, 67.74193548387096, 69.6881798404641]","[79.3103448275862, 40.0, 70.91412742382272]"
V31,"[0, 0.6, 0.7, 1]",4.055892846556905,"[12.555485098287889, 2.599873176918199, 84.84464172479392]","[8.60759493670886, 2.5316455696202533, 88.86075949367088]","[72.22222222222221, 65.85365853658537, 69.80568011958147]","[73.52941176470588, 80.0, 70.65527065527066]"
V31,"[0, 0.7, 0.8, 1]",4.696300781656089,"[15.155358275206087, 3.1705770450221937, 81.67406467977172]","[11.139240506329113, 4.30379746835443, 84.55696202531645]","[71.1297071129707, 72.0, 69.72049689440993]","[75.0, 88.23529411764706, 69.76047904191617]"
V31,"[0, 0.8, 0.9, 1]",3.7954388743255922,"[18.325935320228282, 62.07989854153456, 19.59416613823716]","[15.443037974683543, 61.26582278481013, 23.29113924050633]","[71.280276816609, 68.23289070480082, 74.4336569579288]","[78.68852459016394, 70.24793388429752, 68.47826086956522]"
V31,"[0, 0.45, 0.55, 1]",3.1350098532406143,"[9.194673430564363, 2.28281547241598, 88.52251109701966]","[6.329113924050633, 1.0126582278481013, 92.65822784810128]","[73.10344827586206, 72.22222222222221, 69.62750716332378]","[80.0, 75.0, 70.49180327868852]"
V31,"[0, 0.55, 0.65, 1]",2.932623953762933,"[11.477488902980342, 2.4730500951173116, 86.04946100190234]","[7.341772151898734, 2.7848101265822782, 89.87341772151899]","[72.92817679558011, 61.53846153846154, 69.85998526160648]","[79.3103448275862, 63.63636363636363, 70.70422535211267]"
V31,"[0, 0.65, 0.75, 1]",3.5101712023383227,"[13.950538998097652, 2.7266962587190866, 83.32276474318327]","[10.126582278481013, 3.5443037974683547, 86.32911392405063]","[70.9090909090909, 69.76744186046511, 69.86301369863014]","[75.0, 78.57142857142857, 70.38123167155426]"
V31,"[0, 0.75, 0.85, 1]",5.92235022894463,"[16.67723525681674, 4.56563094483196, 78.7571337983513]","[13.670886075949367, 3.2911392405063293, 83.0379746835443]","[70.72243346007605, 70.83333333333334, 69.80676328502415]","[75.92592592592592, 92.3076923076923, 69.51219512195121]"
V31,"[0, 0.85, 0.95, 1]",12.432992032511468,"[21.2428662016487, 78.3132530120482, 0.4438807863031071]","[16.962025316455694, 82.78481012658227, 0.25316455696202533]","[70.74626865671641, 69.87854251012145, 57.14285714285714]","[79.1044776119403, 69.72477064220183, 0.0]"
V31,"[0, 0.4, 0.55, 1]",4.950491730266519,"[8.053265694356373, 3.4242232086239692, 88.52251109701966]","[5.063291139240507, 2.278481012658228, 92.65822784810128]","[74.80314960629921, 68.51851851851852, 69.62750716332378]","[75.0, 88.88888888888889, 70.49180327868852]"
V31,"[0, 0.55, 0.7, 1]",2.7754362262024665,"[11.477488902980342, 3.6778693722257447, 84.84464172479392]","[7.341772151898734, 3.79746835443038, 88.86075949367088]","[72.92817679558011, 65.51724137931035, 69.80568011958147]","[79.3103448275862, 66.66666666666666, 70.65527065527066]"
V31,"[0, 0.7, 0.85, 1]",4.981899648825336,"[15.155358275206087, 6.087507926442613, 78.7571337983513]","[11.139240506329113, 5.822784810126582, 83.0379746835443]","[71.1297071129707, 69.79166666666666, 69.80676328502415]","[75.0, 86.95652173913044, 69.51219512195121]"
V31,"[0, 0.85, 1.0, 1]",2.8690764814471383,"[21.2428662016487, 78.7571337983513, 0]","[16.962025316455694, 83.0379746835443, 0]","[70.74626865671641, 69.80676328502415, 0]","[79.1044776119403, 69.51219512195121, 0]"
V31,"[0, 0.45, 0.6, 1]",5.045674138302671,"[9.194673430564363, 3.3608116677235254, 87.44451490171211]","[6.329113924050633, 2.278481012658228, 91.39240506329114]","[73.10344827586206, 69.81132075471697, 69.6881798404641]","[80.0, 55.55555555555556, 70.91412742382272]"
V31,"[0, 0.6, 0.75, 1]",3.927890280786614,"[12.555485098287889, 4.121750158528852, 83.32276474318327]","[8.60759493670886, 5.063291139240507, 86.32911392405063]","[72.22222222222221, 66.15384615384615, 69.86301369863014]","[73.52941176470588, 80.0, 70.38123167155426]"
V31,"[0, 0.75, 0.9, 1]",3.529910110893883,"[16.67723525681674, 63.72859860494609, 19.59416613823716]","[13.670886075949367, 63.037974683544306, 23.29113924050633]","[70.72243346007605, 68.45771144278608, 74.4336569579288]","[75.92592592592592, 71.08433734939759, 68.47826086956522]"
V31,"[0, 0.4, 0.6, 1]",2.190252654328665,"[8.053265694356373, 4.502219403931516, 87.44451490171211]","[5.063291139240507, 3.5443037974683547, 91.39240506329114]","[74.80314960629921, 67.6056338028169, 69.6881798404641]","[75.0, 71.42857142857143, 70.91412742382272]"
V31,"[0, 0.6, 0.8, 1]",4.19956132792732,"[12.555485098287889, 5.7704502219403935, 81.67406467977172]","[8.60759493670886, 6.8354430379746836, 84.55696202531645]","[72.22222222222221, 69.23076923076923, 69.72049689440993]","[73.52941176470588, 85.18518518518519, 69.76047904191617]"
V31,"[0, 0.8, 1.0, 1]",2.202337435358441,"[18.325935320228282, 81.67406467977172, 0]","[15.443037974683543, 84.55696202531645, 0]","[71.280276816609, 69.72049689440993, 0]","[78.68852459016394, 69.76047904191617, 0]"
V31,"[0, 0.45, 0.65, 1]",2.5647842089795687,"[9.194673430564363, 4.7558655675332915, 86.04946100190234]","[6.329113924050633, 3.79746835443038, 89.87341772151899]","[73.10344827586206, 66.66666666666666, 69.85998526160648]","[80.0, 66.66666666666666, 70.70422535211267]"
V31,"[0, 0.65, 0.85, 1]",4.6162602668095944,"[13.950538998097652, 7.2923272035510465, 78.7571337983513]","[10.126582278481013, 6.8354430379746836, 83.0379746835443]","[70.9090909090909, 70.43478260869566, 69.80676328502415]","[75.0, 85.18518518518519, 69.51219512195121]"
V31,"[0, 0.85, 1, 1]",2.8690764814471383,"[21.2428662016487, 78.7571337983513, 0]","[16.962025316455694, 83.0379746835443, 0]","[70.74626865671641, 69.80676328502415, 0]","[79.1044776119403, 69.51219512195121, 0]"
V31,"[0, 0.4, 0.65, 1]",3.0162676789963156,"[8.053265694356373, 5.897273303741281, 86.04946100190234]","[5.063291139240507, 5.063291139240507, 89.87341772151899]","[74.80314960629921, 65.59139784946237, 69.85998526160648]","[75.0, 75.0, 70.70422535211267]"
V31,"[0, 0.65, 0.9, 1]",3.44427632844448,"[13.950538998097652, 66.45529486366519, 19.59416613823716]","[10.126582278481013, 66.58227848101265, 23.29113924050633]","[70.9090909090909, 68.51145038167938, 74.4336569579288]","[75.0, 71.48288973384031, 68.47826086956522]"
V31,"[0, 0.45, 0.7, 1]",2.685720674363548,"[9.194673430564363, 5.960684844641725, 84.84464172479392]","[6.329113924050633, 4.810126582278481, 88.86075949367088]","[73.10344827586206, 68.08510638297872, 69.80568011958147]","[80.0, 68.42105263157895, 70.65527065527066]"
V31,"[0, 0.7, 0.95, 1]",11.735280733269775,"[15.155358275206087, 84.4007609384908, 0.4438807863031071]","[11.139240506329113, 88.60759493670885, 0.25316455696202533]","[71.1297071129707, 69.87227648384673, 57.14285714285714]","[75.0, 70.85714285714285, 0.0]"
V32,"[0, 0.4, 0.45, 1]",1.725189236120716,"[59.73367152821814, 2.6632847178186427, 37.60304375396322]","[59.24050632911393, 4.050632911392405, 36.708860759493675]","[67.09129511677283, 73.80952380952381, 74.36762225969646]","[68.80341880341881, 68.75, 75.17241379310344]"
V32,"[0, 0.45, 0.5, 1]",1.5574994751662603,"[62.39695624603678, 3.1071655041217503, 34.495878249841475]","[63.29113924050633, 2.0253164556962027, 34.68354430379747]","[67.3780487804878, 67.3469387755102, 75.0]","[68.8, 62.5, 75.91240875912408]"
V32,"[0, 0.5, 0.55, 1]",3.333070877235934,"[65.50412175015853, 2.4096385542168677, 32.0862396956246]","[65.31645569620254, 2.278481012658228, 32.40506329113924]","[67.37657308809293, 71.05263157894737, 75.29644268774703]","[68.6046511627907, 88.88888888888889, 75.0]"
V32,"[0, 0.55, 0.6, 1]",2.1930873448162767,"[67.91376030437539, 2.7266962587190866, 29.359543436905515]","[67.59493670886076, 2.7848101265822782, 29.620253164556964]","[67.50700280112045, 81.3953488372093, 74.73002159827213]","[69.28838951310861, 90.9090909090909, 73.50427350427351]"
V32,"[0, 0.6, 0.65, 1]",1.3435074868120025,"[70.64045656309447, 2.9169308814204187, 26.442612555485102]","[70.37974683544303, 5.3164556962025316, 24.30379746835443]","[68.04308797127469, 63.04347826086957, 76.01918465227818]","[70.14388489208633, 61.904761904761905, 76.04166666666666]"
V32,"[0, 0.65, 0.7, 1]",2.7366002261986044,"[73.5573874445149, 2.9803424223208625, 23.462270133164235]","[75.69620253164557, 1.7721518987341773, 22.531645569620252]","[67.8448275862069, 80.85106382978722, 75.4054054054054]","[69.56521739130434, 71.42857142857143, 76.40449438202246]"
V32,"[0, 0.7, 0.75, 1]",3.189511756701688,"[76.53772986683578, 3.614457831325301, 19.847812301838935]","[77.46835443037975, 5.063291139240507, 17.468354430379744]","[68.35128417564209, 73.68421052631578, 75.71884984025559]","[69.6078431372549, 85.0, 73.91304347826086]"
V32,"[0, 0.75, 0.8, 1]",2.0810680863221602,"[80.15218769816107, 3.741280913126189, 16.106531388712746]","[82.53164556962025, 4.556962025316456, 12.91139240506329]","[68.59177215189874, 64.40677966101694, 78.34645669291339]","[70.5521472392638, 66.66666666666666, 76.47058823529412]"
V32,"[0, 0.8, 0.85, 1]",2.655696380926445,"[83.89346861128726, 6.8484464172479385, 9.258084971464807]","[87.0886075949367, 3.79746835443038, 9.113924050632912]","[68.40513983371126, 76.85185185185185, 79.45205479452055]","[70.34883720930233, 80.0, 75.0]"
V32,"[0, 0.85, 0.9, 1]",2.7880133607010724,"[90.74191502853519, 4.56563094483196, 4.692454026632848]","[90.88607594936708, 4.30379746835443, 4.810126582278481]","[69.04262753319357, 79.16666666666666, 79.72972972972973]","[70.75208913649024, 82.35294117647058, 68.42105263157895]"
V32,"[0, 0.45, 0.5, 1]",1.5574994751662603,"[62.39695624603678, 3.1071655041217503, 34.495878249841475]","[63.29113924050633, 2.0253164556962027, 34.68354430379747]","[67.3780487804878, 67.3469387755102, 75.0]","[68.8, 62.5, 75.91240875912408]"
V32,"[0, 0.5, 0.55, 1]",3.333070877235934,"[65.50412175015853, 2.4096385542168677, 32.0862396956246]","[65.31645569620254, 2.278481012658228, 32.40506329113924]","[67.37657308809293, 71.05263157894737, 75.29644268774703]","[68.6046511627907, 88.88888888888889, 75.0]"
V32,"[0, 0.55, 0.6, 1]",2.1930873448162767,"[67.91376030437539, 2.7266962587190866, 29.359543436905515]","[67.59493670886076, 2.7848101265822782, 29.620253164556964]","[67.50700280112045, 81.3953488372093, 74.73002159827213]","[69.28838951310861, 90.9090909090909, 73.50427350427351]"
V32,"[0, 0.6, 0.65, 1]",1.3435074868120025,"[70.64045656309447, 2.9169308814204187, 26.442612555485102]","[70.37974683544303, 5.3164556962025316, 24.30379746835443]","[68.04308797127469, 63.04347826086957, 76.01918465227818]","[70.14388489208633, 61.904761904761905, 76.04166666666666]"
V32,"[0, 0.65, 0.7, 1]",2.7366002261986044,"[73.5573874445149, 2.9803424223208625, 23.462270133164235]","[75.69620253164557, 1.7721518987341773, 22.531645569620252]","[67.8448275862069, 80.85106382978722, 75.4054054054054]","[69.56521739130434, 71.42857142857143, 76.40449438202246]"
V32,"[0, 0.7, 0.75, 1]",3.189511756701688,"[76.53772986683578, 3.614457831325301, 19.847812301838935]","[77.46835443037975, 5.063291139240507, 17.468354430379744]","[68.35128417564209, 73.68421052631578, 75.71884984025559]","[69.6078431372549, 85.0, 73.91304347826086]"
V32,"[0, 0.75, 0.8, 1]",2.0810680863221602,"[80.15218769816107, 3.741280913126189, 16.106531388712746]","[82.53164556962025, 4.556962025316456, 12.91139240506329]","[68.59177215189874, 64.40677966101694, 78.34645669291339]","[70.5521472392638, 66.66666666666666, 76.47058823529412]"
V32,"[0, 0.8, 0.85, 1]",2.655696380926445,"[83.89346861128726, 6.8484464172479385, 9.258084971464807]","[87.0886075949367, 3.79746835443038, 9.113924050632912]","[68.40513983371126, 76.85185185185185, 79.45205479452055]","[70.34883720930233, 80.0, 75.0]"
V32,"[0, 0.85, 0.9, 1]",2.7880133607010724,"[90.74191502853519, 4.56563094483196, 4.692454026632848]","[90.88607594936708, 4.30379746835443, 4.810126582278481]","[69.04262753319357, 79.16666666666666, 79.72972972972973]","[70.75208913649024, 82.35294117647058, 68.42105263157895]"
V32,"[0, 0.4, 0.5, 1]",1.2123110844970257,"[59.73367152821814, 5.7704502219403935, 34.495878249841475]","[59.24050632911393, 6.075949367088607, 34.68354430379747]","[67.09129511677283, 70.32967032967034, 75.0]","[68.80341880341881, 66.66666666666666, 75.91240875912408]"
V32,"[0, 0.5, 0.6, 1]",2.738672624576014,"[65.50412175015853, 5.136334812935954, 29.359543436905515]","[65.31645569620254, 5.063291139240507, 29.620253164556964]","[67.37657308809293, 76.5432098765432, 74.73002159827213]","[68.6046511627907, 90.0, 73.50427350427351]"
V32,"[0, 0.6, 0.7, 1]",2.2066418244655743,"[70.64045656309447, 5.897273303741281, 23.462270133164235]","[70.37974683544303, 7.088607594936709, 22.531645569620252]","[68.04308797127469, 72.04301075268818, 75.4054054054054]","[70.14388489208633, 64.28571428571429, 76.40449438202246]"
V32,"[0, 0.7, 0.8, 1]",2.812162936472648,"[76.53772986683578, 7.3557387444514895, 16.106531388712746]","[77.46835443037975, 9.620253164556962, 12.91139240506329]","[68.35128417564209, 68.96551724137932, 78.34645669291339]","[69.6078431372549, 76.31578947368422, 76.47058823529412]"
V32,"[0, 0.8, 0.9, 1]",3.8917032957590383,"[83.89346861128726, 11.414077362079897, 4.692454026632848]","[87.0886075949367, 8.10126582278481, 4.810126582278481]","[68.40513983371126, 77.77777777777779, 79.72972972972973]","[70.34883720930233, 81.25, 68.42105263157895]"
V32,"[0, 0.45, 0.55, 1]",1.9415796801904017,"[62.39695624603678, 5.516804058338617, 32.0862396956246]","[63.29113924050633, 4.30379746835443, 32.40506329113924]","[67.3780487804878, 68.96551724137932, 75.29644268774703]","[68.8, 76.47058823529412, 75.0]"
V32,"[0, 0.55, 0.65, 1]",1.1257097418696351,"[67.91376030437539, 5.643627140139505, 26.442612555485102]","[67.59493670886076, 8.10126582278481, 24.30379746835443]","[67.50700280112045, 71.91011235955057, 76.01918465227818]","[69.28838951310861, 71.875, 76.04166666666666]"
V32,"[0, 0.65, 0.75, 1]",2.140586078069182,"[73.5573874445149, 6.594800253646163, 19.847812301838935]","[75.69620253164557, 6.8354430379746836, 17.468354430379744]","[67.8448275862069, 76.92307692307693, 75.71884984025559]","[69.56521739130434, 81.48148148148148, 73.91304347826086]"
V32,"[0, 0.75, 0.85, 1]",1.9072547552862376,"[80.15218769816107, 10.589727330374128, 9.258084971464807]","[82.53164556962025, 8.354430379746836, 9.113924050632912]","[68.59177215189874, 72.45508982035929, 79.45205479452055]","[70.5521472392638, 72.72727272727273, 75.0]"
V32,"[0, 0.85, 0.95, 1]",2.194731163746676,"[90.74191502853519, 7.038681039949271, 2.219403931515536]","[90.88607594936708, 6.075949367088607, 3.0379746835443036]","[69.04262753319357, 81.08108108108108, 74.28571428571429]","[70.75208913649024, 79.16666666666666, 66.66666666666666]"
V32,"[0, 0.4, 0.55, 1]",0.8632556401599073,"[59.73367152821814, 8.18008877615726, 32.0862396956246]","[59.24050632911393, 8.354430379746836, 32.40506329113924]","[67.09129511677283, 70.54263565891473, 75.29644268774703]","[68.80341880341881, 72.72727272727273, 75.0]"
V32,"[0, 0.55, 0.7, 1]",1.414083368641776,"[67.91376030437539, 8.623969562460369, 23.462270133164235]","[67.59493670886076, 9.873417721518987, 22.531645569620252]","[67.50700280112045, 75.0, 75.4054054054054]","[69.28838951310861, 71.7948717948718, 76.40449438202246]"
V32,"[0, 0.7, 0.85, 1]",2.02674938440032,"[76.53772986683578, 14.204185161699428, 9.258084971464807]","[77.46835443037975, 13.41772151898734, 9.113924050632912]","[68.35128417564209, 72.76785714285714, 79.45205479452055]","[69.6078431372549, 77.35849056603774, 75.0]"
V32,"[0, 0.85, 1.0, 1]",1.074973039913502,"[90.74191502853519, 9.258084971464807, 0]","[90.88607594936708, 9.113924050632912, 0]","[69.04262753319357, 79.45205479452055, 0]","[70.75208913649024, 75.0, 0]"
V32,"[0, 0.45, 0.6, 1]",2.3372364706144806,"[62.39695624603678, 8.243500317057704, 29.359543436905515]","[63.29113924050633, 7.088607594936709, 29.620253164556964]","[67.3780487804878, 73.07692307692307, 74.73002159827213]","[68.8, 82.14285714285714, 73.50427350427351]"
V32,"[0, 0.6, 0.75, 1]",1.572823080171271,"[70.64045656309447, 9.511731135066583, 19.847812301838935]","[70.37974683544303, 12.151898734177214, 17.468354430379744]","[68.04308797127469, 72.66666666666667, 75.71884984025559]","[70.14388489208633, 72.91666666666666, 73.91304347826086]"
V32,"[0, 0.75, 0.9, 1]",3.297720932004458,"[80.15218769816107, 15.155358275206087, 4.692454026632848]","[82.53164556962025, 12.658227848101266, 4.810126582278481]","[68.59177215189874, 74.47698744769873, 79.72972972972973]","[70.5521472392638, 76.0, 68.42105263157895]"
V32,"[0, 0.4, 0.6, 1]",1.3235192496819868,"[59.73367152821814, 10.906785034876346, 29.359543436905515]","[59.24050632911393, 11.139240506329113, 29.620253164556964]","[67.09129511677283, 73.25581395348837, 74.73002159827213]","[68.80341880341881, 77.27272727272727, 73.50427350427351]"
V32,"[0, 0.6, 0.8, 1]",1.960925963914812,"[70.64045656309447, 13.253012048192772, 16.106531388712746]","[70.37974683544303, 16.70886075949367, 12.91139240506329]","[68.04308797127469, 70.33492822966507, 78.34645669291339]","[70.14388489208633, 71.21212121212122, 76.47058823529412]"
V32,"[0, 0.8, 1.0, 1]",1.7016406334182075,"[83.89346861128726, 16.106531388712746, 0]","[87.0886075949367, 12.91139240506329, 0]","[68.40513983371126, 78.34645669291339, 0]","[70.34883720930233, 76.47058823529412, 0]"
V32,"[0, 0.45, 0.65, 1]",1.4561509514531008,"[62.39695624603678, 11.160431198478122, 26.442612555485102]","[63.29113924050633, 12.40506329113924, 24.30379746835443]","[67.3780487804878, 70.45454545454545, 76.01918465227818]","[68.8, 73.46938775510205, 76.04166666666666]"
V32,"[0, 0.65, 0.85, 1]",2.157833290521505,"[73.5573874445149, 17.184527584020294, 9.258084971464807]","[75.69620253164557, 15.18987341772152, 9.113924050632912]","[67.8448275862069, 74.16974169741697, 79.45205479452055]","[69.56521739130434, 76.66666666666667, 75.0]"
V32,"[0, 0.85, 1, 1]",1.074973039913502,"[90.74191502853519, 9.258084971464807, 0]","[90.88607594936708, 9.113924050632912, 0]","[69.04262753319357, 79.45205479452055, 0]","[70.75208913649024, 75.0, 0]"
V32,"[0, 0.4, 0.65, 1]",1.3675568583339779,"[59.73367152821814, 13.823715916296766, 26.442612555485102]","[59.24050632911393, 16.455696202531644, 24.30379746835443]","[67.09129511677283, 71.10091743119266, 76.01918465227818]","[68.80341880341881, 72.3076923076923, 76.04166666666666]"
V32,"[0, 0.65, 0.9, 1]",3.374243536458413,"[73.5573874445149, 21.75015852885225, 4.692454026632848]","[75.69620253164557, 19.49367088607595, 4.810126582278481]","[67.8448275862069, 75.21865889212827, 79.72972972972973]","[69.56521739130434, 77.92207792207793, 68.42105263157895]"
V32,"[0, 0.45, 0.7, 1]",0.8084725211981709,"[62.39695624603678, 14.140773620798985, 23.462270133164235]","[63.29113924050633, 14.177215189873419, 22.531645569620252]","[67.3780487804878, 72.6457399103139, 75.4054054054054]","[68.8, 73.21428571428571, 76.40449438202246]"
V32,"[0, 0.7, 0.95, 1]",2.4622811790303945,"[76.53772986683578, 21.2428662016487, 2.219403931515536]","[77.46835443037975, 19.49367088607595, 3.0379746835443036]","[68.35128417564209, 75.5223880597015, 74.28571428571429]","[69.6078431372549, 77.92207792207793, 66.66666666666666]"
V33,"[0, 0.4, 0.45, 1]",5.810748908941549,"[15.852885225110972, 3.551046290424857, 80.59606848446417]","[13.41772151898734, 2.278481012658228, 84.30379746835443]","[69.6, 64.28571428571429, 70.33831628638868]","[54.71698113207547, 55.55555555555556, 74.17417417417418]"
V33,"[0, 0.45, 0.5, 1]",6.505003646997935,"[19.403931515535827, 4.882688649334179, 75.71337983512998]","[15.69620253164557, 4.30379746835443, 80.0]","[68.62745098039215, 76.62337662337663, 69.93299832495813]","[54.83870967741935, 64.70588235294117, 74.68354430379746]"
V33,"[0, 0.5, 0.55, 1]",7.513518649910591,"[24.28662016487001, 4.121750158528852, 71.59162967660114]","[20.0, 5.3164556962025316, 74.68354430379746]","[70.23498694516971, 61.53846153846154, 70.4162976085031]","[56.9620253164557, 80.95238095238095, 74.23728813559322]"
